Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv16,SSTP,2017-11-09,19:40,19:45,5
vsrv8,PPTP,2017-11-09,18:12,19:46,94
vsrv8,SSTP,2017-11-09,18:34,19:47,73
vsrv16,PPTP,2017-11-09,18:16,19:47,91
vsrv16,SSTP,2017-11-09,17:40,19:47,127
vsrv17,SSTP,2017-11-09,19:28,19:48,20
vsrv16,SSTP,2017-11-09,18:28,19:48,80
vsrv17,SSTP,2017-11-09,19:23,19:49,26
vsrv17,SSTP,2017-11-09,18:17,19:49,92
vsrv8,SSTP,2017-11-09,18:37,19:49,72
vsrv16,PPTP,2017-11-09,17:49,19:51,122
vsrv8,PPTP,2017-11-09,19:41,19:51,10
vsrv17,PPTP,2017-11-09,19:07,19:52,45
vsrv8,SSTP,2017-11-09,17:54,19:52,118
vsrv17,SSTP,2017-11-09,19:17,19:52,35
vsrv8,SSTP,2017-11-09,19:48,19:52,4
vsrv8,SSTP,2017-11-09,18:31,19:55,84
vsrv17,PPTP,2017-11-09,19:54,19:56,2
vsrv16,PPTP,2017-11-09,19:41,19:56,15
vsrv16,PPTP,2017-11-09,19:53,19:57,4
vsrv17,SSTP,2017-11-09,19:25,19:58,33
vsrv17,SSTP,2017-11-09,19:28,20:02,34
vsrv17,PPTP,2017-11-09,20:02,20:02,0
vsrv16,PPTP,2017-11-09,18:24,20:03,99
vsrv16,PPTP,2017-11-09,20:01,20:05,4
vsrv8,SSTP,2017-11-09,18:59,20:05,66
vsrv8,SSTP,2017-11-09,19:53,20:06,13
vsrv17,SSTP,2017-11-09,19:24,20:07,43
vsrv8,SSTP,2017-11-09,19:58,20:07,9
vsrv16,PPTP,2017-11-09,18:13,20:08,115
vsrv16,PPTP,2017-11-09,20:03,20:10,7
vsrv17,SSTP,2017-11-09,19:08,20:24,76
vsrv17,SSTP,2017-11-09,19:08,20:24,76
vsrv8,PPTP,2017-11-09,15:50,20:28,278
vsrv16,PPTP,2017-11-09,20:13,20:28,15
vsrv16,SSTP,2017-11-09,20:19,20:29,10
vsrv16,PPTP,2017-11-09,19:47,20:34,47
vsrv17,SSTP,2017-11-09,20:24,20:34,10
vsrv8,SSTP,2017-11-09,19:24,20:34,70
vsrv11,OPENVPN_L2,2017-11-09,20:13,20:37,24
vsrv17,SSTP,2017-11-09,19:37,20:37,60
vsrv16,SSTP,2017-11-09,20:38,20:38,0
vsrv17,SSTP,2017-11-09,20:35,20:40,5
vsrv17,PPTP,2017-11-09,20:06,20:40,34
vsrv11,OPENVPN_L2,2017-11-09,20:40,20:43,3
vsrv16,SSTP,2017-11-09,18:48,20:47,119
vsrv17,SSTP,2017-11-09,20:38,20:48,10
vsrv17,PPTP,2017-11-09,19:27,20:49,82
vsrv16,SSTP,2017-11-09,19:56,20:53,57
vsrv16,PPTP,2017-11-09,20:32,20:55,23
vsrv17,PPTP,2017-11-09,17:53,20:55,182
vsrv16,SSTP,2017-11-09,19:49,20:55,66
vsrv8,PPTP,2017-11-09,20:50,20:59,9
vsrv16,OPENVPN_L2,2017-11-09,19:35,21:01,86
vsrv8,SSTP,2017-11-09,16:12,21:03,291
vsrv16,PPTP,2017-11-09,20:07,21:06,59
vsrv16,SSTP,2017-11-09,19:48,21:08,80
vsrv16,SSTP,2017-11-09,20:16,21:10,54
vsrv17,SSTP,2017-11-09,20:05,21:10,65
vsrv17,PPTP,2017-11-09,19:21,21:11,110
vsrv11,SOFTETHER,2017-11-09,18:45,21:12,147
vsrv11,OPENVPN_L2,2017-11-09,21:13,21:17,4
vsrv17,PPTP,2017-11-09,14:54,21:17,383
vsrv16,PPTP,2017-11-09,20:51,21:24,33
vsrv8,PPTP,2017-11-09,21:00,21:26,26
vsrv17,SSTP,2017-11-09,21:08,21:28,20
vsrv17,SSTP,2017-11-09,21:05,21:29,24
vsrv8,SSTP,2017-11-09,19:02,21:33,151
vsrv16,SSTP,2017-11-09,21:21,21:33,12
vsrv8,SSTP,2017-11-09,21:13,21:35,22
vsrv17,SSTP,2017-11-09,21:35,21:36,1
vsrv16,PPTP,2017-11-09,21:30,21:36,6
vsrv17,SSTP,2017-11-09,21:36,21:39,3
vsrv16,SSTP,2017-11-09,20:01,21:41,100
vsrv16,SSTP,2017-11-09,21:22,21:43,21
vsrv17,PPTP,2017-11-09,18:45,21:46,181
vsrv8,SSTP,2017-11-09,21:47,21:50,3
vsrv11,OPENVPN_L2,2017-11-09,21:22,21:52,30
vsrv16,PPTP,2017-11-09,20:00,21:52,112
vsrv8,SSTP,2017-11-09,21:35,21:54,19
vsrv8,PPTP,2017-11-09,21:40,21:55,15
vsrv8,SSTP,2017-11-09,21:40,21:59,19
vsrv17,SSTP,2017-11-09,21:56,22:11,15
vsrv11,OPENVPN_L2,2017-11-09,22:05,22:15,10
vsrv17,SSTP,2017-11-09,21:32,22:15,43
vsrv17,PPTP,2017-11-09,22:00,22:17,17
vsrv16,SSTP,2017-11-09,22:17,22:17,0
vsrv8,SSTP,2017-11-09,21:49,22:20,31
vsrv17,PPTP,2017-11-09,22:20,22:22,2
vsrv16,SSTP,2017-11-09,22:22,22:22,0
vsrv16,SSTP,2017-11-09,22:22,22:23,1
vsrv16,SSTP,2017-11-09,22:23,22:23,0
vsrv11,OPENVPN_L2,2017-11-09,22:15,22:25,10
vsrv16,SSTP,2017-11-09,22:12,22:28,16
vsrv8,SSTP,2017-11-09,21:01,22:29,88
vsrv16,PPTP,2017-11-09,21:35,22:29,54
vsrv8,SSTP,2017-11-09,19:50,22:33,163
vsrv16,SSTP,2017-11-09,22:33,22:34,1
vsrv8,SSTP,2017-11-09,19:40,22:35,175
vsrv11,SOFTETHER,2017-11-09,21:22,22:35,73
vsrv17,SSTP,2017-11-09,22:01,22:41,40
vsrv16,SSTP,2017-11-09,22:01,22:43,42
vsrv8,SSTP,2017-11-09,19:43,22:44,181
vsrv17,SSTP,2017-11-09,22:32,22:44,12
vsrv16,SSTP,2017-11-09,20:08,22:45,157
vsrv16,SSTP,2017-11-09,22:00,22:47,47
vsrv17,SSTP,2017-11-09,20:59,22:50,111
vsrv17,SSTP,2017-11-09,22:51,22:51,0
vsrv11,OPENVPN_L2,2017-11-09,22:28,22:52,24
vsrv8,SSTP,2017-11-09,20:46,22:54,128
vsrv16,SSTP,2017-11-09,21:19,22:55,96
vsrv8,PPTP,2017-11-09,21:58,22:56,58
vsrv16,SSTP,2017-11-09,21:44,22:57,73
vsrv17,PPTP,2017-11-09,22:33,22:59,26
vsrv8,SSTP,2017-11-09,20:57,23:00,123
vsrv16,SSTP,2017-11-09,18:00,23:01,301
vsrv16,SSTP,2017-11-09,22:56,23:05,9
vsrv17,PPTP,2017-11-09,21:49,23:10,81
vsrv16,PPTP,2017-11-09,21:59,23:10,71
vsrv8,SSTP,2017-11-09,22:27,23:11,44
vsrv17,PPTP,2017-11-09,23:12,23:13,1
vsrv17,SSTP,2017-11-09,22:54,23:14,20
vsrv16,PPTP,2017-11-09,23:10,23:14,4
vsrv8,SSTP,2017-11-09,22:48,23:18,30
vsrv17,SSTP,2017-11-09,22:40,23:19,39
vsrv16,PPTP,2017-11-09,20:38,23:20,162
vsrv11,PPTP,2017-11-09,23:02,23:20,18
vsrv11,OPENVPN_L2,2017-11-09,22:59,23:22,23
vsrv8,SSTP,2017-11-09,21:44,23:24,100
vsrv17,PPTP,2017-11-09,21:13,23:25,132
vsrv17,SSTP,2017-11-09,20:13,23:26,193
vsrv16,SSTP,2017-11-09,22:14,23:28,74
vsrv17,OPENVPN_L2,2017-11-09,20:42,23:29,167
vsrv11,OPENVPN_L2,2017-11-09,23:30,23:30,0
vsrv17,SSTP,2017-11-09,22:30,23:30,60
vsrv8,SSTP,2017-11-09,23:31,23:31,0
vsrv16,SSTP,2017-11-09,23:35,23:35,0
vsrv17,PPTP,2017-11-09,23:28,23:37,9
vsrv16,PPTP,2017-11-09,18:37,23:38,301
vsrv8,SSTP,2017-11-09,23:35,23:38,3
vsrv8,PPTP,2017-11-09,20:05,23:38,213
vsrv8,SSTP,2017-11-09,21:32,23:43,131
vsrv17,SSTP,2017-11-09,23:12,23:44,32
vsrv17,OPENVPN_L2,2017-11-09,21:34,23:45,131
vsrv16,PPTP,2017-11-09,22:26,23:47,81
vsrv17,SSTP,2017-11-09,22:24,23:47,83
vsrv17,SSTP,2017-11-09,21:57,23:49,112
vsrv11,SSTP,2017-11-09,23:40,23:49,9
vsrv16,SSTP,2017-11-09,21:34,23:50,136
vsrv16,PPTP,2017-11-09,23:34,23:51,17
vsrv17,SSTP,2017-11-09,21:39,23:55,136
vsrv17,SSTP,2017-11-09,20:06,23:59,233
vsrv16,SSTP,2017-11-09,23:58,00:03,5
vsrv16,OPENVPN_L2,2017-11-09,23:53,00:04,11
vsrv16,SSTP,2017-11-09,23:13,00:12,59
vsrv17,PPTP,2017-11-09,22:09,00:14,125
vsrv16,PPTP,2017-11-09,22:25,00:14,109
vsrv17,PPTP,2017-11-09,21:28,00:15,167
vsrv17,SSTP,2017-11-09,23:15,00:16,61
vsrv16,PPTP,2017-11-09,18:24,00:16,352
vsrv8,SSTP,2017-11-10,00:07,00:17,10
vsrv17,PPTP,2017-11-09,23:41,00:17,36
vsrv17,PPTP,2017-11-09,23:17,00:17,60
vsrv16,PPTP,2017-11-09,21:31,00:18,167
vsrv16,SSTP,2017-11-09,19:05,00:18,313
vsrv8,PPTP,2017-11-09,20:32,00:18,226
vsrv16,SSTP,2017-11-09,22:34,00:19,105
vsrv8,PPTP,2017-11-09,20:47,00:19,213
vsrv16,SSTP,2017-11-09,22:40,00:21,101
vsrv8,PPTP,2017-11-09,22:22,00:21,119
vsrv8,PPTP,2017-11-09,21:19,00:21,182
vsrv17,SSTP,2017-11-10,00:12,00:24,12
vsrv8,OPENVPN_L2,2017-11-10,00:30,00:32,2
vsrv16,SSTP,2017-11-09,23:21,00:33,72
vsrv17,SSTP,2017-11-10,00:05,00:34,29
vsrv16,SSTP,2017-11-09,21:15,00:37,202
vsrv17,SSTP,2017-11-09,09:29,00:37,908
vsrv17,SSTP,2017-11-09,18:57,00:39,342
vsrv8,PPTP,2017-11-09,23:58,00:42,44
vsrv17,PPTP,2017-11-09,23:43,00:43,60
vsrv8,SSTP,2017-11-09,23:56,00:44,48
vsrv17,PPTP,2017-11-09,23:16,00:45,89
vsrv16,SSTP,2017-11-10,00:37,00:46,9
vsrv16,SSTP,2017-11-10,00:22,00:46,24
vsrv16,SSTP,2017-11-10,00:20,00:48,28
vsrv16,PPTP,2017-11-09,23:21,00:49,88
vsrv16,OPENVPN_L2,2017-11-10,00:06,00:50,44
vsrv16,SSTP,2017-11-09,22:04,00:52,168
vsrv8,SSTP,2017-11-10,00:46,00:54,8
vsrv17,SSTP,2017-11-09,21:10,00:55,225
vsrv16,SSTP,2017-11-10,00:48,00:56,8
vsrv8,SSTP,2017-11-09,22:08,01:00,172
vsrv8,SSTP,2017-11-09,23:03,01:02,119
vsrv8,SSTP,2017-11-09,21:43,01:03,200
vsrv8,SSTP,2017-11-09,23:07,01:05,118
vsrv17,SSTP,2017-11-10,00:59,01:07,8
vsrv16,PPTP,2017-11-09,22:55,01:08,133
vsrv16,SSTP,2017-11-10,01:01,01:08,7
vsrv17,PPTP,2017-11-10,00:51,01:11,20
vsrv8,SSTP,2017-11-09,23:55,01:13,78
vsrv17,PPTP,2017-11-10,00:14,01:17,63
vsrv16,SSTP,2017-11-10,01:14,01:23,9
vsrv17,PPTP,2017-11-10,00:50,01:31,41
vsrv17,PPTP,2017-11-10,01:28,01:31,3
vsrv8,PPTP,2017-11-10,00:08,01:31,83
vsrv17,SSTP,2017-11-09,20:00,01:32,332
vsrv16,PPTP,2017-11-09,21:49,01:33,224
vsrv8,PPTP,2017-11-10,00:21,01:34,73
vsrv8,SSTP,2017-11-10,00:39,01:41,62
vsrv16,SSTP,2017-11-09,23:26,01:41,135
vsrv16,SSTP,2017-11-10,00:19,01:42,83
vsrv16,SSTP,2017-11-09,23:46,01:43,117
vsrv16,SSTP,2017-11-10,00:10,01:43,93
vsrv8,SSTP,2017-11-09,19:02,01:44,402
vsrv8,SSTP,2017-11-10,00:12,01:51,99
vsrv8,SSTP,2017-11-10,00:12,01:52,100
vsrv16,SSTP,2017-11-10,00:47,01:59,72
vsrv17,SSTP,2017-11-09,19:50,02:02,372
vsrv16,PPTP,2017-11-09,21:34,02:07,273
vsrv16,SSTP,2017-11-10,01:01,02:08,67
vsrv17,SSTP,2017-11-10,02:05,02:10,5
vsrv16,PPTP,2017-11-09,21:45,02:10,265
vsrv8,SSTP,2017-11-10,00:23,02:24,121
vsrv17,PPTP,2017-11-10,00:26,02:25,119
vsrv17,PPTP,2017-11-10,01:37,02:30,53
vsrv11,SOFTETHER,2017-11-10,00:56,02:32,96
vsrv17,OPENVPN_L2,2017-11-10,00:32,02:32,120
vsrv17,SSTP,2017-11-09,23:18,02:32,194
vsrv16,SSTP,2017-11-09,19:57,02:51,414
vsrv16,SSTP,2017-11-09,22:36,02:51,255
vsrv16,PPTP,2017-11-09,16:29,02:55,626
vsrv8,SSTP,2017-11-10,03:02,03:03,1
vsrv17,PPTP,2017-11-09,23:02,03:06,244
vsrv8,SSTP,2017-11-09,22:41,03:08,267
vsrv8,PPTP,2017-11-09,23:10,03:08,238
vsrv16,SSTP,2017-11-09,20:10,03:11,421
vsrv16,SSTP,2017-11-10,02:40,03:13,33
vsrv11,SSTP,2017-11-10,03:12,03:15,3
vsrv16,PPTP,2017-11-09,21:17,03:26,369
vsrv16,PPTP,2017-11-10,03:25,03:26,1
vsrv16,PPTP,2017-11-10,01:54,03:32,98
vsrv16,PPTP,2017-11-09,19:57,03:35,458
vsrv8,SSTP,2017-11-10,03:03,03:45,42
vsrv17,SSTP,2017-11-09,21:10,03:52,402
vsrv8,PPTP,2017-11-10,02:23,03:52,89
vsrv8,PPTP,2017-11-09,20:05,04:52,527
vsrv8,PPTP,2017-11-09,20:47,04:59,492
vsrv8,SSTP,2017-11-10,05:15,05:44,29
vsrv8,SSTP,2017-11-10,04:10,05:55,105
vsrv8,SSTP,2017-11-10,06:19,06:49,30
vsrv17,PPTP,2017-11-10,08:16,08:19,3
vsrv8,SSTP,2017-11-10,07:35,08:24,49
vsrv17,PPTP,2017-11-10,08:23,08:31,8
vsrv8,SSTP,2017-11-10,08:26,08:43,17
vsrv8,SSTP,2017-11-10,08:41,08:44,3
vsrv17,SSTP,2017-11-10,08:45,08:45,0
vsrv8,PPTP,2017-11-10,08:43,08:46,3
vsrv16,SSTP,2017-11-10,08:52,08:53,1
vsrv8,SSTP,2017-11-10,08:54,08:57,3
vsrv11,OPENVPN_L2,2017-11-10,08:47,09:04,17
vsrv17,SOFTETHER,2017-11-10,09:03,09:05,2
vsrv16,SSTP,2017-11-10,08:31,09:05,34
vsrv17,SSTP,2017-11-10,08:45,09:05,20
vsrv17,PPTP,2017-11-10,08:27,09:10,43
vsrv8,PPTP,2017-11-10,09:16,09:17,1
vsrv11,OPENVPN_L2,2017-11-10,09:07,09:21,14
vsrv17,SSTP,2017-11-10,08:54,09:23,29
vsrv17,SSTP,2017-11-10,09:06,09:27,21
vsrv11,OPENVPN_L2,2017-11-10,09:24,09:38,14
vsrv8,SSTP,2017-11-10,08:25,09:39,74
vsrv16,SSTP,2017-11-10,09:28,09:40,12
vsrv16,PPTP,2017-11-10,08:43,09:42,59
vsrv17,SSTP,2017-11-10,09:40,09:43,3
vsrv17,SSTP,2017-11-10,09:44,09:46,2
vsrv8,SSTP,2017-11-10,09:37,09:49,12
vsrv16,SSTP,2017-11-10,09:41,09:50,9
vsrv16,SSTP,2017-11-10,09:49,09:50,1
vsrv16,SSTP,2017-11-10,09:47,09:51,4
vsrv8,PPTP,2017-11-10,08:28,09:51,83
vsrv16,PPTP,2017-11-10,08:48,09:54,66
vsrv11,OPENVPN_L2,2017-11-10,09:41,09:55,14
vsrv17,PPTP,2017-11-10,09:28,09:55,27
vsrv8,PPTP,2017-11-10,09:28,09:56,28
vsrv8,SSTP,2017-11-10,09:50,09:57,7
vsrv16,SSTP,2017-11-10,09:11,09:59,48
vsrv17,PPTP,2017-11-10,09:58,10:00,2
vsrv16,SSTP,2017-11-10,09:59,10:01,2
vsrv8,PPTP,2017-11-10,08:23,10:04,101
vsrv16,PPTP,2017-11-10,09:42,10:05,23
vsrv16,PPTP,2017-11-10,09:36,10:06,30
vsrv16,PPTP,2017-11-10,09:55,10:09,14
vsrv11,OPENVPN_L2,2017-11-10,09:27,10:11,44
vsrv17,PPTP,2017-11-10,10:14,10:18,4
vsrv8,SSTP,2017-11-10,10:19,10:20,1
vsrv17,PPTP,2017-11-10,10:20,10:21,1
vsrv8,PPTP,2017-11-10,09:35,10:21,46
vsrv16,SSTP,2017-11-10,08:46,10:22,96
vsrv8,SSTP,2017-11-10,08:49,10:22,93
vsrv17,SSTP,2017-11-10,10:06,10:24,18
vsrv16,SSTP,2017-11-10,10:21,10:25,4
vsrv17,SSTP,2017-11-10,10:27,10:27,0
vsrv16,PPTP,2017-11-10,10:32,10:32,0
vsrv16,SSTP,2017-11-10,10:26,10:34,8
vsrv17,SSTP,2017-11-10,10:29,10:35,6
vsrv16,SSTP,2017-11-10,10:37,10:38,1
vsrv17,PPTP,2017-11-10,10:34,10:42,8
vsrv17,PPTP,2017-11-10,10:34,10:43,9
vsrv11,OPENVPN_L2,2017-11-10,10:07,10:46,39
vsrv8,PPTP,2017-11-10,10:41,10:49,8
vsrv17,SSTP,2017-11-10,10:30,10:51,21
vsrv8,SSTP,2017-11-10,10:38,10:57,19
vsrv16,SSTP,2017-11-10,10:40,10:58,18
vsrv8,PPTP,2017-11-10,10:46,10:59,13
vsrv16,SSTP,2017-11-10,11:00,11:00,0
vsrv8,PPTP,2017-11-10,09:21,11:00,99
vsrv16,PPTP,2017-11-10,10:32,11:01,29
vsrv16,PPTP,2017-11-10,10:51,11:02,11
vsrv8,SSTP,2017-11-10,10:54,11:03,9
vsrv8,SSTP,2017-11-10,11:02,11:04,2
vsrv8,PPTP,2017-11-10,11:00,11:04,4
vsrv8,SSTP,2017-11-10,10:57,11:07,10
vsrv17,SSTP,2017-11-10,11:04,11:08,4
vsrv8,SSTP,2017-11-10,11:07,11:09,2
vsrv8,SSTP,2017-11-10,11:09,11:09,0
vsrv8,SSTP,2017-11-10,09:40,11:10,90
vsrv17,PPTP,2017-11-10,11:12,11:12,0
vsrv17,SSTP,2017-11-10,10:25,11:13,48
vsrv8,SSTP,2017-11-10,11:12,11:14,2
vsrv8,SSTP,2017-11-10,11:15,11:18,3
vsrv11,OPENVPN_L2,2017-11-10,10:53,11:23,30
vsrv16,SSTP,2017-11-10,11:14,11:24,10
vsrv17,SSTP,2017-11-10,11:06,11:28,22
vsrv16,PPTP,2017-11-10,10:13,11:29,76
vsrv11,OPENVPN_L2,2017-11-10,10:29,11:30,61
vsrv17,SSTP,2017-11-10,11:17,11:31,14
vsrv16,SSTP,2017-11-10,11:09,11:37,28
vsrv16,SSTP,2017-11-10,10:49,11:37,48
vsrv16,SSTP,2017-11-10,11:39,11:39,0
vsrv17,SSTP,2017-11-10,09:42,11:42,120
vsrv8,SSTP,2017-11-10,11:11,11:43,32
vsrv8,SSTP,2017-11-10,11:27,11:43,16
vsrv16,SSTP,2017-11-10,11:42,11:43,1
vsrv16,SSTP,2017-11-10,11:44,11:47,3
vsrv8,SSTP,2017-11-10,11:48,11:48,0
vsrv16,SSTP,2017-11-10,11:48,11:49,1
vsrv8,SSTP,2017-11-10,11:50,11:50,0
vsrv8,SSTP,2017-11-10,11:51,11:51,0
vsrv17,SSTP,2017-11-10,11:52,11:54,2
vsrv17,SSTP,2017-11-10,11:54,11:55,1
vsrv16,SSTP,2017-11-10,11:43,11:55,12
vsrv16,SSTP,2017-11-10,09:48,11:55,127
vsrv16,SSTP,2017-11-10,10:45,11:55,70
vsrv8,PPTP,2017-11-10,11:57,11:57,0
vsrv16,PPTP,2017-11-10,11:46,11:58,12
vsrv8,SSTP,2017-11-10,10:47,11:58,71
vsrv17,SSTP,2017-11-10,11:59,12:00,1
vsrv17,PPTP,2017-11-10,09:41,12:00,139
vsrv11,OPENVPN_L2,2017-11-10,11:30,12:00,30
vsrv8,PPTP,2017-11-10,11:54,12:03,9
vsrv8,SSTP,2017-11-10,12:27,12:28,1
vsrv16,OPENVPN_L2,2017-11-10,12:29,12:33,4
vsrv16,SSTP,2017-11-10,12:41,12:48,7
vsrv16,OPENVPN_L2,2017-11-10,12:34,12:50,16
vsrv17,PPTP,2017-11-10,12:32,12:53,21
vsrv17,SSTP,2017-11-10,12:47,12:53,6
vsrv11,SSTP,2017-11-10,12:38,12:54,16
vsrv8,SSTP,2017-11-10,12:45,12:57,12
vsrv16,SSTP,2017-11-10,12:43,13:04,21
vsrv8,SSTP,2017-11-10,13:00,13:07,7
vsrv8,PPTP,2017-11-10,12:41,13:21,40
vsrv8,PPTP,2017-11-10,12:46,13:21,35
vsrv17,PPTP,2017-11-10,13:20,13:22,2
vsrv17,PPTP,2017-11-10,13:17,13:25,8
vsrv8,SSTP,2017-11-10,13:05,13:25,20
vsrv16,OPENVPN_L2,2017-11-10,13:20,13:27,7
vsrv8,PPTP,2017-11-10,13:27,13:28,1
vsrv17,SSTP,2017-11-10,13:10,13:29,19
vsrv16,SSTP,2017-11-10,13:15,13:33,18
vsrv8,SSTP,2017-11-10,13:11,13:33,22
vsrv8,OPENVPN_L2,2017-11-10,13:45,13:45,0
vsrv8,SSTP,2017-11-10,13:39,13:48,9
vsrv16,PPTP,2017-11-10,13:30,13:50,20
vsrv17,PPTP,2017-11-10,12:30,13:50,80
vsrv17,SSTP,2017-11-10,12:19,13:50,91
vsrv8,PPTP,2017-11-10,12:38,13:51,73
vsrv11,OPENVPN_L2,2017-11-10,13:51,13:52,1
vsrv17,PPTP,2017-11-10,13:11,13:54,43
vsrv8,SSTP,2017-11-10,13:40,13:56,16
vsrv16,SSTP,2017-11-10,13:07,13:57,50
vsrv17,PPTP,2017-11-10,13:48,13:59,11
vsrv16,SSTP,2017-11-10,13:57,13:59,2
vsrv17,PPTP,2017-11-10,13:24,14:00,36
vsrv16,SSTP,2017-11-10,12:48,14:01,73
vsrv11,OPENVPN_L2,2017-11-10,12:38,14:01,83
vsrv16,PPTP,2017-11-10,13:25,14:02,37
vsrv17,SSTP,2017-11-10,14:01,14:02,1
vsrv17,SSTP,2017-11-10,13:45,14:02,17
vsrv8,PPTP,2017-11-10,13:43,14:02,19
vsrv8,SSTP,2017-11-10,14:01,14:03,2
vsrv8,PPTP,2017-11-10,13:54,14:03,9
vsrv17,PPTP,2017-11-10,13:50,14:04,14
vsrv8,OPENVPN_L2,2017-11-10,13:27,14:04,37
vsrv8,PPTP,2017-11-10,14:00,14:06,6
vsrv17,SSTP,2017-11-10,14:02,14:06,4
vsrv8,PPTP,2017-11-10,12:57,14:08,71
vsrv8,SSTP,2017-11-10,14:04,14:09,5
vsrv11,OPENVPN_L3,2017-11-10,14:08,14:11,3
vsrv17,SSTP,2017-11-10,14:00,14:12,12
vsrv8,SSTP,2017-11-10,13:22,14:12,50
vsrv11,OPENVPN_L3,2017-11-10,14:12,14:13,1
vsrv8,PPTP,2017-11-10,14:11,14:14,3
vsrv17,SSTP,2017-11-10,14:04,14:14,10
vsrv11,OPENVPN_L3,2017-11-10,14:17,14:17,0
vsrv8,PPTP,2017-11-10,14:17,14:18,1
vsrv17,PPTP,2017-11-10,14:17,14:18,1
vsrv11,OPENVPN_L3,2017-11-10,14:18,14:18,0
vsrv16,SSTP,2017-11-10,14:19,14:19,0
vsrv16,PPTP,2017-11-10,14:10,14:20,10
vsrv17,PPTP,2017-11-10,13:45,14:20,35
vsrv11,SOFTETHER,2017-11-10,14:05,14:20,15
vsrv17,SSTP,2017-11-10,14:20,14:21,1
vsrv11,OPENVPN_L3,2017-11-10,14:21,14:21,0
vsrv17,PPTP,2017-11-10,14:15,14:22,7
vsrv17,SSTP,2017-11-10,14:23,14:23,0
vsrv16,PPTP,2017-11-10,14:14,14:23,9
vsrv16,PPTP,2017-11-10,14:20,14:25,5
vsrv17,SSTP,2017-11-10,14:22,14:26,4
vsrv16,SSTP,2017-11-10,14:13,14:27,14
vsrv16,PPTP,2017-11-10,14:30,14:31,1
vsrv17,PPTP,2017-11-10,14:25,14:31,6
vsrv16,SSTP,2017-11-10,14:14,14:32,18
vsrv16,PPTP,2017-11-10,14:27,14:32,5
vsrv8,PPTP,2017-11-10,14:21,14:33,12
vsrv16,PPTP,2017-11-10,13:28,14:33,65
vsrv17,OPENVPN_L2,2017-11-10,14:26,14:33,7
vsrv8,SSTP,2017-11-10,14:33,14:34,1
vsrv16,SSTP,2017-11-10,14:17,14:34,17
vsrv16,SSTP,2017-11-10,14:34,14:34,0
vsrv11,OPENVPN_L3,2017-11-10,14:34,14:34,0
vsrv8,SSTP,2017-11-10,14:34,14:34,0
vsrv8,PPTP,2017-11-10,14:33,14:36,3
vsrv11,OPENVPN_L3,2017-11-10,14:35,14:36,1
vsrv11,OPENVPN_L3,2017-11-10,14:36,14:36,0
vsrv8,SSTP,2017-11-10,14:23,14:37,14
vsrv17,SSTP,2017-11-10,14:37,14:38,1
vsrv16,SSTP,2017-11-10,14:27,14:41,14
vsrv11,OPENVPN_L3,2017-11-10,14:43,14:44,1
vsrv17,PPTP,2017-11-10,14:41,14:45,4
vsrv17,SSTP,2017-11-10,14:35,14:50,15
vsrv11,OPENVPN_L2,2017-11-10,14:48,14:51,3
vsrv8,SSTP,2017-11-10,14:52,14:52,0
vsrv16,SSTP,2017-11-10,14:48,14:52,4
vsrv16,SSTP,2017-11-10,14:50,14:52,2
vsrv8,SSTP,2017-11-10,14:52,14:53,1
vsrv8,SSTP,2017-11-10,13:14,14:54,100
vsrv11,OPENVPN_L3,2017-11-10,14:54,14:54,0
vsrv17,SSTP,2017-11-10,14:27,14:56,29
vsrv16,PPTP,2017-11-10,14:56,14:57,1
vsrv11,OPENVPN_L2,2017-11-10,14:44,14:59,15
vsrv16,SSTP,2017-11-10,15:00,15:01,1
vsrv11,OPENVPN_L2,2017-11-10,15:01,15:01,0
vsrv11,OPENVPN_L3,2017-11-10,15:04,15:05,1
vsrv8,PPTP,2017-11-10,14:58,15:08,10
vsrv17,PPTP,2017-11-10,14:45,15:09,24
vsrv8,SSTP,2017-11-10,15:08,15:09,1
vsrv17,SSTP,2017-11-10,13:56,15:10,74
vsrv8,SSTP,2017-11-10,14:27,15:11,44
vsrv8,SSTP,2017-11-10,15:11,15:11,0
vsrv17,SSTP,2017-11-10,15:11,15:11,0
vsrv16,SSTP,2017-11-10,14:25,15:12,47
vsrv17,PPTP,2017-11-10,14:37,15:12,35
vsrv8,SSTP,2017-11-10,15:10,15:12,2
vsrv17,PPTP,2017-11-10,14:07,15:12,65
vsrv16,SSTP,2017-11-10,15:12,15:14,2
vsrv8,SSTP,2017-11-10,14:42,15:14,32
vsrv11,OPENVPN_L3,2017-11-10,15:15,15:15,0
vsrv16,SSTP,2017-11-10,14:55,15:16,21
vsrv17,SSTP,2017-11-10,14:07,15:16,69
vsrv11,SSTP,2017-11-10,14:10,15:18,68
vsrv8,SSTP,2017-11-10,14:14,15:18,64
vsrv16,PPTP,2017-11-10,15:12,15:22,10
vsrv17,SSTP,2017-11-10,15:20,15:23,3
vsrv8,SSTP,2017-11-10,15:18,15:24,6
vsrv11,OPENVPN_L3,2017-11-10,15:25,15:25,0
vsrv16,SSTP,2017-11-10,15:25,15:27,2
vsrv11,OPENVPN_L2,2017-11-10,15:13,15:28,15
vsrv17,SSTP,2017-11-10,14:47,15:30,43
vsrv16,SSTP,2017-11-10,14:22,15:33,71
vsrv17,OPENVPN_L2,2017-11-10,14:10,15:34,84
